Exercise Name,Muscle Group,Exercise Image URL,Muscles Worked Image,Commentary,Page URL,Avg Rep,Avg Break
Machine Glute Kickbacks,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/machine-glute-kickback.gif?resize=600%2C600&ssl=1,,"The Machine Glute Kickback is an alternative to the bodyweight kickback, when you feel like you want to add some more weight.",https://www.strengthlog.com/machine-glute-kickbacks/,,
One-Legged Glute Bridge,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/09/One-legged-glute-bridge.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/Muscles-Worked-in-One-Legged-Glute-Bridges.png?resize=563%2C563&ssl=1,"The glute bridge is a great exercise to activate the glutes. It can serve as a warmup or activation exercise, or be incorporated into your workout. This variant of the glute bridge trains one leg at a time, making it more difficult. You can make it even more challenging by adding a weight on your hips. It is appropriate for performing at home, since it can be quite heavy even without extra weight.",https://www.strengthlog.com/one-legged-glute-bridge/,,
One-Legged Hip Thrust,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/06/One-Legged-Hip-Thrust.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/Muscles-Worked-in-One-Legged-Hip-Thrust.png?resize=563%2C563&ssl=1,"The hip thrust is an isolation exercise for your hip extensors, particularly your glutes. This is a variant of the regular hip thrust where you only use one leg. You can vary the exercise by elevating your foot for a longer range of motion, or add a weight on your hips.",https://www.strengthlog.com/one-legged-hip-thrust/,,
Reverse Hyperextension,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/05/reverse-hyperextension.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/05/muscles-worked-reverse-hyperextension.png?resize=700%2C700&ssl=1,"Reverse hyperextensions can be a good alternative for those looking to strengthen the lower back and glutes with reduced spinal loading, rehabilitate lower back injuries, or add variety to posterior chain training without the need for heavy lifting.",https://www.strengthlog.com/reverse-hyperextension/,,
Romanian Deadlift,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/01/Romanian-deadlift.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/09/Muscles-worked-by-romanian-deadlifts.jpg?resize=700%2C700&ssl=1,,https://www.strengthlog.com/romanian-deadlift/,6,180
Smith Machine Hip Thrust,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/12/smith-machine-hip-thrust.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/12/muscles-worked-smith-machine-hip-thrust.png?resize=700%2C700&ssl=1,"The Smith machine hip thrust is an effective exercise for targeting the glutes, and with added stability from the machine, you’ll be able to focus on muscle connection and strength. We recommend placing something between the bar and your pelvis to soften the pressure from the bar, like a folded yoga mat, a towel, or a barbell pad.",https://www.strengthlog.com/smith-machine-hip-thrust/,,
Single Leg Romanian Deadlift,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Single-leg-romanian-deadlift.gif?resize=600%2C600&ssl=1,,"The Single Leg Romanian Deadlift is a challenging exercise for your hamstrings and glutes as well as for your balance and coordination. If you have trouble keeping your balance, you can keep the toes of your lifted leg touching the floor to add some stability. Text and graphics from the StrengthLog app.",https://www.strengthlog.com/single-leg-romanian-deadlift/,,
Standing Glute Kickback in Machine,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Standing-glute-kickback-in-machine-1.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/muscles-worked-mgkb.png?resize=563%2C563&ssl=1,"The Standind Glute Kickback in Machine is an alternative to the bodyweight kickback, when you feel like you want to add some more weight.",https://www.strengthlog.com/standing-glute-kickback-in-machine/,,
Step Up,Glute,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/03/step-up-exercise.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-step-up.png?resize=700%2C700&ssl=1,"Step-ups have been shown to activate gluteus maximus even more than squats and hip thrusts do.1 It is a great exercise to do at home, since it is challenging even without weights. If you train at home, you can step up on whatever furniture you have at hand – a chair, a stair step or a bench, for example. However, if you want to make the exercise heavier, you can perform it with a pair of dumbbells or a barbell as well, as shown below.",https://www.strengthlog.com/step-up/,4,120
Ball Slams,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/slam-ball.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/muscles-worked-ball-slams.png?resize=700%2C700&ssl=1,"The ball slam is an excellent compound exercise that will work out a variety of muscles and raise your heart rate at the same time. As a bonus, you get to release some stress by slamming a ball as hard as possible into the ground.",https://www.strengthlog.com/ball-slams/,,
Cable Crunch,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-crunch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-crunches.png?resize=700%2C700&ssl=1,"The cable crunch is an exercise where you have a little more control over the resistance compared to regular crunches, and also get a good range of motion.",https://www.strengthlog.com/cable-crunch/,,
Crunch,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Crunch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-crunches.jpg?resize=700%2C700&ssl=1,"The crunch is a classic body weight exercise for strengthening your abs. The exercise can be varied by lying on a soft training ball (i.e. pilates/bosu ball), and you can increase the load by holding a weight against your chest.",https://www.strengthlog.com/crunch/,,
Dead Bug,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/deadbug.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Muscles-worked-by-dead-bug.jpeg?resize=700%2C700&ssl=1,"The dead bug is a great core exercise that allows you to train your core without putting to much pressure on your lower back. As a bonus, you also get to practice your coordination skills.",https://www.strengthlog.com/dead-bugs/,,
Dragon Flag,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/dragonflag.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/muscles-worked-dragonflag.png?resize=700%2C700&ssl=1,"The dragon flag is a challenging core exercise that builds tremendous strength in the abs, lower back, and hip flexors. It requires full-body control and is a great test of core stability",https://www.strengthlog.com/dragon-flag/,,
Hanging Knee Raise,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/hanging-knee-raise.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-hanging-knee-raises.png?resize=700%2C700&ssl=1,"Hanging knee raises train your abs and your hip flexors. The exercise can be made heavier by keeping your legs straight, which is called hanging leg raises.",https://www.strengthlog.com/hanging-knee-raise/,,
Hanging Leg Raise,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/hanging-leg-raise.gif?resize=600%2C600&ssl=1,,"Hanging leg raises train your abs and your hip flexors. The exercise can be made easier by bending your knees, called hanging knee raises, and you can make it heavier by using ankle weights or by holding a small dumbbell between your feet.",https://www.strengthlog.com/hanging-leg-raise/,,
Hanging Sit-Up,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/hanging-sit-up.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-hanging-sit-up.png?resize=700%2C700&ssl=1,"The hanging sit-up is a demanding ab exercise, and which might require some practice before you can get in and out of the rack in an easy way. The exercise can be made easier by reaching with your arms towards your feet, and heavier by extending your arms alongside your head or by holding a weight against your chest.",https://www.strengthlog.com/hanging-sit-up/,,
Hanging Windshield Wiper,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/hanging-windshield-wiper.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/muscles-worked-hanging-windshield-wipers.png?resize=700%2C700&ssl=1,"The Hanging Windshield Wiper is an advanced core exercise that targets the abdominal and oblique muscles, and requires grip strength and upper body control.",https://www.strengthlog.com/hanging-windshield-wiper/,,
High to Low Wood Chop with Band,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Band-Wood-Chop-High-to-Low.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Muscles-worked-by-oblique-sit-up.jpg?resize=700%2C700&ssl=1,"Banded wood chops from high to low is a good exercise for your oblique abdominal muscles, as it combines its rotating and flexing actions on the torso.",https://www.strengthlog.com/high-to-low-wood-chop-with-band/,,
Horizontal Wood Chop with Band,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Band-Wood-Chop-Horizontal.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-Horizontal-Wood-Chop-with-Band.jpg?resize=700%2C700&ssl=1,"Horizontal wood chop trains the rotating function of your oblique abdominal muscles. To also train their flexing function, you can attach the band to a higher point, and perform the movement diagonally downwards.",https://www.strengthlog.com/horizontal-wood-chop-with-band/,,
Jackknife Sit-Up,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/fallkniven.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/muscles-worked-jackknife-situp.png?resize=700%2C700&ssl=1,"The jackknife sit-up is an effective exercise for building core strength by engaging both the abs and obliques. It also activates the hip flexors and improves body control and stability by keeping arms and legs straight during the movement, challenging both your strength and balance.",https://www.strengthlog.com/jackknife-sit-up/,,
Kneeling Ab Wheel Roll-Out,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/05/kneeling-ab-wheel.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-kneeling-ab-wheel.jpg?resize=700%2C700&ssl=1,"This exercise can be performed either with an ab wheel or with a barbell that has good rotation. The exercise is easier when done on your knees, and harder when on your feet.",https://www.strengthlog.com/kneeling-ab-wheel-roll-out/,,
Kneeling Plank,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/knastaende-planka.jpg?resize=700%2C700&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-kneeling-plank.png?resize=700%2C700&ssl=1,"The kneeling plank is a bodyweight exercise to strengthen your abdominals. It is an easier version of the classic plank, in which you stand on your elbows and feet, and not your knees.",https://www.strengthlog.com/kneeling-plank,,
Kneeling Side Plank,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Kneeling-side-plank.jpg?resize=700%2C700&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-kneeling-sideplank.jpg?resize=700%2C700&ssl=1,"The kneeling side plank is a bodyweight exercise to strengthen your obliques. By kneeling, the exercise becomes easier than the regular side plank, in which you stand on your feet.",https://www.strengthlog.com/kneeling-side-plank/,,
Lying Leg Raise,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/lying-leg-raises.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-lying-leg-raises.png?resize=700%2C700&ssl=1,"Lying leg raises train your abs and your hip flexors. The exercise can be made easier by bending your knees slightly, and you can make it heavier by using ankle weights.",https://www.strengthlog.com/lying-leg-raise/,,
Lying Windshield Wiper,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Lying-Windshield-Wipers-1.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Muscles-worked-by-oblique-sit-up.jpg?resize=700%2C700&ssl=1,"Lying windshield wipers train your obliques. The exercise can be made easier by bending your knees, and heavier by using ankle weights.",https://www.strengthlog.com/lying-windshield-wiper/,,
Lying Windshield Wiper with Bent Knees,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Lying-Windshield-Wipers-with-Bent-Knees.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Muscles-worked-by-oblique-sit-up.jpg?resize=700%2C700&ssl=1,Lying windshield wipers train your obliques. The exercise is heavier when performed with straight legs.,https://www.strengthlog.com/lying-windshield-wiper-with-bent-knees/,,
Machine Crunch,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/machine-crunch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-crunches.png?resize=700%2C700&ssl=1,"The machine crunch is an exercise where you have a little more control over the resistance compared to regular crunches, and also get a good range of motion.",https://www.strengthlog.com/machine-crunch/,,
Mountain Climbers,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Mountain-climbers.gif?resize=600%2C600&ssl=1,,"Mountain climbers are great for building core strength and agility, as well as some cardio endurance. You work several different muscle groups with mountain climbers—focusing on your core.",https://www.strengthlog.com/mountain-climbers/,,
Oblique Crunch,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Oblique-crunch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Muscles-worked-by-oblique-crunches.jpg?resize=700%2C700&ssl=1,"The oblique crunch is a classic bodyweight exercise for strengthening your internal and external obliques. The exercise can be varied by lying on a soft training ball (i.e. pilates/bosu ball), and you can increase the load by holding a weight against your chest.",https://www.strengthlog.com/oblique-crunch/,,
Oblique Sit-Up,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Oblique-sit-up.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Muscles-worked-by-oblique-sit-up.jpg?resize=700%2C700&ssl=1,The sit-up is a classic body weight exercise for strengthening your abs. This is a variant of the sit-up that targets the obliques.,https://www.strengthlog.com/oblique-sit-up/,,
Plank,Ab,https://i2.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Plank.jpg?fit=1024%2C1024&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-plank-exercise-1024x1024.jpg?resize=700%2C700&ssl=1,"The plank is a bodyweight exercise to strengthen your abdominals. The exercise can be made more challenging by placing your hands or feet on an unstable surface (such as a Bosu ball, balance board, or in suspended rings), or by placing a weight on your back.",https://www.strengthlog.com/plank/,,
Plank with Leg Lifts,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/plank-with-leglift.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-plank-exercise-1024x1024.jpg?resize=700%2C700&ssl=1,Plank leg raises are excellent for strengthening your core while also challenging your balance and stability. Remember to breathe evenly throughout the exercise. Focus on maintaining a solid plank form throughout the exercise. Avoid rocking your hips or twisting your body as you lift your legs.,https://www.strengthlog.com/plank-with-leg-lifts/,,
Russian Twist,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/russian-twist.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/muscles-worked-russian-twist.png?resize=700%2C700&ssl=1,The Russian Twist is an effective exercise for strengthening the core and oblique muscles. It can be performed with or without added weight to adjust the difficulty level. See gif below for an example.,https://www.strengthlog.com/russian-twist/,,
Side Plank,Ab,https://i1.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Side-plank.jpg?fit=1024%2C1024&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-side-plank-exercise-1024x1024.jpg?resize=700%2C700&ssl=1,"The side plank is a bodyweight exercise to strengthen your obliques. The exercise can be made more challenging by placing your elbow or feet on an unstable surface (such as a Bosu ball, balance board, or suspended rings).",https://www.strengthlog.com/side-plank/,,
Sit-Up,Ab,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Sit-up.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-sit-ups.jpg?resize=700%2C700&ssl=1,The sit-up is a classic body weight exercise for strengthening your abs. You can increase the load by holding a weight against your chest.,https://www.strengthlog.com/sit-up/,,
Barbell Standing Calf Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/05/barbell-standing-calf-raise-2.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-calf-raises.png?resize=700%2C700&ssl=1,"Standing calf raises train both the inner (solues) and outer (gastrocnemius) calf muscles simultaneously. A variant of the exercise is seated calf raises, in which the gastrocnemius is shortened and therefore somewhat disengaged, thus isolating the work to soleus.",https://www.strengthlog.com/barbell-standing-calf-raise/,,
Donkey Calf Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/donkeys.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-calf-raises.png?resize=700%2C700&ssl=1,"Donkeys are a calf exercise that doesn’t require extensive equipment or machines. To increase resistance, place a weight plate or have a training partner sit on your lower back for added challenge.",https://www.strengthlog.com/donkey-calf-raises/,,
Eccentric Heel Drop,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Eccentric-heel-raise.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Muscles-worked-by-eccentric-heel-drop-exercise-1024x1024.jpg?resize=700%2C700&ssl=1,"The eccentric heel drop is an exercise in which you can overload your calf muscles in the eccentric phase. This is done by using two legs in the concentric phase, but only one in the eccentric phase. If you want to make the exercise heavier, you can hold something heavy in your free hand, such as a dumbbell.",https://www.strengthlog.com/eccentric-heel-drop/,,
Heel Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Heel-raise.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Muscles-worked-by-heel-raise.jpg?resize=700%2C700&ssl=1,"The heel raise is a classic calf exercise, which in its base form doesn’t require any equipment. If you want to make the exercise heavier, you can hold something heavy in your free hand, such as a dumbbell. An alternative is to use both your legs on the way up, but lower yourself down using only one leg.",https://www.strengthlog.com/heel-raise/,,
Seated Calf Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/calf-raise-seated.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-calf-raises.png?resize=700%2C700&ssl=1,"Seated calf raises mostly train the inner calf muscle (solues), because the outer calf muscle (gastrocnemius) is in a shortened position. A variant of the exercise is standing calf raises, in which both calf muscles are trained simultaneously.",https://www.strengthlog.com/seated-calf-raise/,,
Standing Calf Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/calf-raise-standing.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-calf-raises.png?resize=700%2C700&ssl=1,"Standing calf raises train both the inner (solues) and outer (gastrocnemius) calf muscles simultaneously. A variant of the exercise is seated calf raises, in which the gastrocnemius is shortened and therefore somewhat disengaged, thus isolating the work to soleus.",https://www.strengthlog.com/standing-calf-raise/,,
Barbell Wrist Curl,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Wrist-Curl.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-barbell-wrist-curl.jpg?resize=700%2C700&ssl=1,"Barbell wrist curls train the muscles in the forearm that flexes (bends) the wrist and closes your hand. As an alternative, you can perform the exercise with a dumbbell, or rest your forearms against a bench instead of your legs.",https://www.strengthlog.com/barbell-wrist-curl/,,
Barbell Wrist Curl Behind the Back,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Wrist-Curl-Behind-the-Back.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-barbell-wrist-curl-behind-the-back.jpg?resize=700%2C700&ssl=1,Barbell wrist curls behind your back train the muscles in the forearm that flexes (bends) the wrist and closes your hand.,https://www.strengthlog.com/barbell-wrist-curl-behind-the-back/,,
Bar Hang,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Two-handed-hang-for-time.gif?resize=600%2C646&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-bar-hang-for-time.jpg?resize=700%2C700&ssl=1,Hanging from a bar train your grip strength and your shoulders. It is an exercise that can improve your shoulder mobility for holding your arms above your head.,https://www.strengthlog.com/bar-hang/,,
Dumbbell Wrist Curl,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Dumbbell-Wrist-Curl.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-dumbbell-wrist-curl.jpg?resize=700%2C700&ssl=1,"Dumbbell wrist curls train the muscles in the forearm that flexes (bends) the wrist and closes your hand. As an alternative, you can perform the exercise with a barbell, or rest your forearm against a bench instead of your legs.",https://www.strengthlog.com/dumbbell-wrist-curl/,,
Farmers Walk,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Farmers-walk.gif?resize=600%2C480&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-farmers-walk.jpg?resize=700%2C700&ssl=1,"Farmers walk is an exercise that, in short, trains you to carry heavy things. The exercise may look simple, but actually trains large parts of your body, with a special focus on grip, shoulders, and stability in your core and hips.",https://www.strengthlog.com/farmers-walk/,,
Fat Bar Deadlift,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Fat-Bar-Deadlift.gif?resize=600%2C599&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-fat-bar-deadlift.jpg?resize=700%2C700&ssl=1,"The deadlift is a classic exercise that trains almost your entire body, and a competitive event in the sport of powerlifting. This exercise requires great core stability and control, and you should strive to keep your spine straight (neutral) during the entire lift. Deadlifting with a fat bar means that your grip will be challenged more than with a conventional bar.",https://www.strengthlog.com/fat-bar-deadlift/,,
Gripper,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Gripper-1.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-grippers.jpg?resize=700%2C700&ssl=1,"A gripper trains the muscles in your hand and forearm that close your grip. This kind of grip strength is often called a crushing grip, in contrast to static or pinching grip strength.",https://www.strengthlog.com/gripper/,,
One-Handed Bar Hang,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/One-handed-hang-for-time-1.gif?resize=600%2C663&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-bar-hang-for-time.jpg?resize=700%2C700&ssl=1,"Hanging from a bar train your grip strength and your shoulders, and hanging in one hand is a good measure of strength. It is an exercise that can improve your shoulder mobility for holding your arms above your head. Start with short moments of one-handed hanging if you are not used to it, and protect your shoulder by actively tensing the muscles in the shoulder. Then you can gradually start experimenting with a more relaxed shoulder as you get stronger.",https://www.strengthlog.com/one-handed-bar-hang/,,
Plate Pinch,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Plate-Pinch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-the-plate-pinch.jpg?resize=700%2C700&ssl=1,The plate pinch trains the muscles in your forearm and hand that perform a pinching grip. The design of the weight plates and whether you use magnesium or not will have a big impact on how much weight you can lift in this exercise.,https://www.strengthlog.com/plate-pinch/,,
Plate Wrist Curl,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Plate-Wrist-Curl.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-plate-wrist-curl.jpg?resize=700%2C700&ssl=1,"Plate wrist curls train the muscles in the forearm that flexes (bends) your wrist and the muscles in your hand that makes a pinching grip. As an alternative, you can rest your forearm against a bench instead of your legs.",https://www.strengthlog.com/plate-wrist-curl/,,
Towel Pull-Up,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Towel-Pull-Up.gif?resize=600%2C710&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-in-towel-pull-up.jpg?resize=700%2C700&ssl=1,"The towel pull-up is a variant of the regular pull-up, which places extra high demands on your grip. In addition to training your back muscles and elbow flexors, the grip muscles in your forearms and hands will also get trained hard. An alternative to using two towels is to instead just put one long towel over the bar and grab it at each end. That will lead to a more narrow grip.",https://www.strengthlog.com/towel-pull-up/,,
Wrist Roller,Forearm Flexors & Grip,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/wrist-roller.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/muscles-worked-in-wrist-roller.png?resize=700%2C700&ssl=1,"The Wrist Roller is a good exercise for building grip strength, forearm endurance, and wrist stability. It’s often used to improve performance in activities requiring strong grip and forearm strength.",https://www.strengthlog.com/wrist-roller/,,
Barbell Wrist Extension,Forearm Extensor,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Barbell-Wrist-Extension.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-barbell-wrist-extension-1024x1024.jpg?resize=700%2C700&ssl=1,"Barbell wrist extension trains the muscles in the forearm that extends your wrist. As an alternative, you can perform the exercise with a dumbbell, or rest your forearms against a bench instead of your legs.",https://www.strengthlog.com/barbell-wrist-extension/,,
Dumbbell Wrist Extension,Forearm Extensor,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Dumbbell-Wrist-Extension.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Muscles-worked-by-dumbbell-wrist-extension-exercise-1024x1024.jpg?resize=700%2C700&ssl=1,"Dumbbell wrist extension trains the muscles in the forearm that extends your wrist. As an alternative, you can perform the exercise with a barbell, or rest your forearm against a bench instead of your leg.",https://www.strengthlog.com/dumbbell-wrist-extension/,,
Rowing Machine,Cardio & Equipment,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/Rowing-machine-muscles-worked.jpg?fit=2247%2C1498&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/Rowing-machine-muscles-worked.jpg?fit=2247%2C1498&ssl=1,,https://www.strengthlog.com/rowing-machine/,,
